date,home_team,away_team,home_goals,away_goals,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,result,odds_home_win,odds_draw,odds_away_win,season,elo_home_pre,elo_away_pre,elo_diff_pre,form_wins_home,form_points_home,form_goals_scored_home,form_goals_conceded_home,form_shots_on_target_home,form_fouls_committed_home,form_win_streak_home,form_wins_away,form_points_away,form_goals_scored_away,form_goals_conceded_away,form_shots_on_target_away,form_fouls_committed_away,form_win_streak_away,home_squad_value,home_squad_size,away_squad_value,away_squad_size
2022-05-22,Crystal Palace,Man United,1,0,3,4,12,22,H,2.7776923076923077,3.5236363636363635,2.3046153846153845,21,1496.3517362792836,1574.8451976941496,-78.49346141486603,2.0,8.0,6.0,5.0,28.0,62.0,0,1.0,4.0,5.0,12.0,19.0,40.0,0,259950000.0,26,721250000.0,28
2022-05-22,Leicester,Southampton,4,1,6,2,10,5,H,1.8030769230769228,4.042727272727273,3.814615384615384,21,1527.0814021787023,1451.4216058640486,75.65979631465393,2.0,7.0,11.0,7.0,27.0,42.0,0,0.0,1.0,4.0,11.0,17.0,42.0,0,514799999.99999994,27,265750000.0,26
2022-05-22,Liverpool,Wolves,3,1,8,5,6,3,H,1.2623076923076924,8.226363636363637,15.602307692307694,21,1747.243971986573,1489.8205688334017,257.42340315317097,4.0,13.0,8.0,3.0,28.0,49.0,2,0.0,2.0,4.0,12.0,16.0,31.0,0,900500000.0,27,352000000.0,25
2022-05-22,Man City,Aston Villa,3,2,5,2,5,11,H,1.2769230769230768,7.876363636363636,14.556923076923075,21,1750.5817541889216,1485.9945475650836,264.58720662383803,4.0,13.0,21.0,4.0,36.0,33.0,0,2.0,8.0,8.0,5.0,30.0,59.0,0,959300000.0,22,433500000.0,22
2022-05-22,Norwich,Tottenham,0,5,0,13,13,7,A,9.15153846153846,5.930909090909092,1.3746153846153848,21,1344.564191415492,1616.9225804325956,-272.3583890171037,0.0,1.0,1.0,13.0,14.0,41.0,0,3.0,11.0,8.0,2.0,24.0,48.0,2,146550000.0,26,587250000.0,22
2022-08-05,Crystal Palace,Arsenal,0,2,2,2,16,11,A,4.11,3.534545454545454,1.8553846153846152,22,1506.7424064364036,1576.2815007091417,-69.53909427273788,3.0,10.0,7.0,5.0,24.0,62.0,1,3.0,9.0,9.0,8.0,31.0,53.0,1,274800000.0,26,706700000.0,30
2022-08-06,Fulham,Liverpool,2,2,3,4,7,9,D,9.713076923076922,5.883636363636364,1.389230769230769,22,1440.978116508733,1687.9272007343675,-246.94908422563503,0.0,1.0,2.0,10.0,14.0,61.0,0,4.0,13.0,9.0,4.0,32.0,47.0,3,178500000.0,24,870000000.0,27
2022-08-06,Bournemouth,Aston Villa,2,0,3,2,18,16,H,3.563846153846154,3.433636363636363,2.006153846153846,22,1464.4078882590966,1487.0889799442818,-22.681091685185265,2.0,7.0,8.0,6.0,19.0,53.0,1,1.0,5.0,8.0,8.0,26.0,54.0,0,135900000.0,23,508100000.0,29
2022-08-06,Leeds,Wolves,2,1,4,6,13,9,H,2.3099999999999996,3.3245454545454547,2.8707692307692314,22,1481.4340758553603,1489.871204880613,-8.437129025252716,1.0,4.0,4.0,11.0,15.0,67.0,1,0.0,2.0,5.0,14.0,17.0,27.0,0,279500000.0,30,335950000.0,26
2022-08-06,Tottenham,Southampton,4,1,8,2,11,6,H,1.4615384615384617,5.207272727272727,7.626153846153846,22,1591.78708912429,1457.9120170768747,133.8750720474152,4.0,13.0,13.0,2.0,37.0,48.0,3,0.0,1.0,5.0,13.0,16.0,40.0,0,757300000.0,30,273250000.0,27
2022-08-06,Everton,Chelsea,0,1,4,6,14,11,A,5.36923076923077,3.9154545454545446,1.640769230769231,22,1470.5173219455978,1594.552136335781,-124.0348143901831,2.0,7.0,8.0,11.0,22.0,44.0,0,2.0,8.0,8.0,5.0,30.0,55.0,1,380700000.0,25,834700000.0,32
2022-08-07,Leicester,Brentford,2,2,5,3,6,5,D,1.9753846153846153,3.63,3.516153846153846,22,1525.9652389551889,1491.5584517603816,34.40678719480729,3.0,10.0,14.0,5.0,31.0,44.0,1,2.0,7.0,7.0,7.0,23.0,45.0,0,513500000.0,26,278450000.0,28
2022-08-07,Man United,Brighton,1,2,5,4,7,12,A,1.7523076923076923,3.863636363636364,4.642307692307693,22,1546.6552940436711,1519.6314826859743,27.023811357697017,1.0,4.0,5.0,9.0,22.0,56.0,0,3.0,11.0,13.0,4.0,33.0,46.0,1,726800000.0,34,279700000.0,31
2022-08-07,West Ham,Man City,0,2,1,2,8,4,A,7.12,5.120909090909091,1.476153846153846,22,1522.4931277635385,1690.3432463712222,-167.85011860768395,1.0,4.0,8.0,8.0,14.0,42.0,0,4.0,13.0,19.0,5.0,33.0,29.0,1,384000000.0,24,1020000000.0,26
2022-08-13,Aston Villa,Everton,2,1,4,4,9,7,H,1.813846153846154,3.5400000000000005,4.442307692307692,22,1476.372995087492,1460.7042987863329,15.668696301159116,0.0,2.0,5.0,9.0,21.0,59.0,0,1.0,4.0,6.0,11.0,22.0,52.0,0,508100000.0,29,380700000.0,25
2022-08-13,Arsenal,Leicester,4,2,7,2,15,9,H,1.6069230769230771,4.3109090909090915,5.304615384615384,22,1587.9521148263996,1522.782493042586,65.16962178381368,3.0,9.0,9.0,7.0,26.0,55.0,2,3.0,11.0,15.0,5.0,27.0,39.0,0,706700000.0,30,513500000.0,26
2022-08-13,Brighton,Newcastle,0,0,7,1,8,6,D,2.373846153846153,3.2245454545454546,2.8892307692307693,22,1534.5758603004356,1540.2017367399108,-5.625876439475178,4.0,13.0,13.0,3.0,32.0,46.0,2,3.0,9.0,6.0,7.0,25.0,51.0,3,279700000.0,31,333600000.0,29
2022-08-13,Man City,Bournemouth,4,0,7,1,9,9,H,1.1976923076923078,12.392727272727273,28.305384615384614,22,1698.7334429637765,1475.1238731158865,223.60956984789004,4.0,13.0,17.0,5.0,29.0,30.0,2,3.0,9.0,10.0,6.0,20.0,60.0,2,1020000000.0,26,135900000.0,23
2022-08-13,Southampton,Leeds,2,2,4,5,10,12,D,2.3053846153846154,3.4763636363636365,2.815384615384615,22,1451.9900756342463,1491.6661184081104,-39.676042773863855,0.0,0.0,4.0,15.0,13.0,39.0,0,2.0,7.0,6.0,8.0,17.0,67.0,2,273250000.0,27,279500000.0,30
2022-08-13,Wolves,Fulham,0,0,1,3,7,14,D,2.23923076923077,3.3018181818181818,3.0584615384615383,22,1479.639162327863,1446.8765399190286,32.76262240883443,0.0,2.0,6.0,13.0,22.0,30.0,0,0.0,2.0,4.0,10.0,14.0,60.0,0,335950000.0,26,178500000.0,24
2022-08-13,Brentford,Man United,4,0,7,4,6,15,H,3.697692307692307,3.63,1.921538461538462,22,1494.7411976729843,1531.71091642921,-36.969718756225575,2.0,7.0,9.0,9.0,24.0,42.0,0,1.0,4.0,5.0,8.0,22.0,51.0,0,278450000.0,28,726800000.0,34
2022-08-14,Nott'm Forest,West Ham,1,0,6,5,10,11,H,3.768461538461539,3.572727272727273,1.9115384615384616,22,1491.0822383292634,1514.102931170984,-23.020692841720575,0.0,0.0,0.0,2.0,0.0,14.0,0,1.0,4.0,8.0,9.0,13.0,41.0,0,160000000.0,29,384000000.0,24
2022-08-14,Chelsea,Tottenham,2,2,3,5,9,9,D,2.167692307692308,3.3954545454545455,3.106923076923077,22,1604.365159495046,1597.709030566918,6.656128928127828,3.0,11.0,9.0,4.0,31.0,54.0,2,4.0,13.0,14.0,2.0,38.0,46.0,4,834700000.0,32,757300000.0,30
2022-08-15,Liverpool,Crystal Palace,1,1,4,3,7,8,D,1.3553846153846152,6.371818181818182,12.366923076923078,22,1682.0287773240718,1495.0717923191455,186.9569850049263,3.0,11.0,10.0,6.0,26.0,45.0,0,2.0,7.0,5.0,6.0,21.0,67.0,0,870000000.0,27,268800000.0,25
2022-08-20,Tottenham,Wolves,1,0,4,3,10,8,H,1.5130769230769232,4.706363636363637,6.6923076923076925,22,1599.9834154300795,1476.5092750174665,123.47414041261322,4.0,13.0,15.0,3.0,40.0,47.0,0,0.0,2.0,4.0,11.0,19.0,26.0,0,727300000.0,28,350950000.0,26
2022-08-20,Crystal Palace,Aston Villa,3,1,9,5,16,14,H,2.4138461538461535,3.1981818181818182,2.8207692307692307,22,1502.405926321748,1485.8000440797846,16.6058822419634,1.0,5.0,5.0,7.0,17.0,64.0,0,1.0,5.0,6.0,8.0,21.0,58.0,1,268800000.0,25,499600000.0,27
2022-08-20,Everton,Nott'm Forest,1,1,8,5,6,9,D,1.9123076923076925,3.475454545454545,3.869230769230768,22,1451.27724979404,1501.8098195104465,-50.53256971640644,1.0,3.0,7.0,13.0,21.0,47.0,0,1.0,3.0,1.0,2.0,6.0,24.0,1,415950000.0,28,192300000.0,28
2022-08-20,Fulham,Brentford,3,2,9,5,13,7,H,2.4507692307692306,3.37,2.6799999999999997,22,1450.0064272294253,1505.9469229186943,-55.94049568926903,0.0,3.0,4.0,8.0,14.0,63.0,0,3.0,10.0,13.0,6.0,27.0,42.0,1,202500000.0,27,293450000.0,29
2022-08-20,Leicester,Southampton,1,2,1,3,11,15,A,1.814615384615385,3.9518181818181817,3.863076923076923,22,1514.9278847525077,1451.288910611128,63.63897414137932,2.0,8.0,14.0,9.0,21.0,38.0,0,0.0,1.0,5.0,15.0,14.0,36.0,0,508300000.0,26,271450000.0,26
2022-08-20,Bournemouth,Arsenal,0,3,1,6,12,10,A,6.739230769230769,4.633636363636364,1.5176923076923077,22,1471.200445502321,1595.806723116478,-124.60627761415708,2.0,6.0,6.0,9.0,17.0,58.0,0,3.0,9.0,11.0,8.0,24.0,57.0,3,160400000.0,26,672700000.0,27
2022-08-21,Leeds,Chelsea,3,0,6,3,16,15,H,5.266153846153847,4.453636363636364,1.587692307692308,22,1492.3672834312288,1602.0907746318844,-109.72349120065564,2.0,8.0,7.0,8.0,20.0,64.0,0,3.0,11.0,9.0,4.0,28.0,56.0,0,275300000.0,29,823700000.0,31
2022-08-21,West Ham,Brighton,0,2,3,2,10,7,A,2.316153846153846,3.358181818181818,2.856923076923077,22,1503.375349989801,1532.7130283987628,-29.337678408961892,1.0,4.0,7.0,8.0,15.0,44.0,0,3.0,11.0,10.0,3.0,30.0,50.0,0,362000000.0,22,246900000.0,28
2022-08-21,Newcastle,Man City,3,3,6,10,14,7,D,6.856153846153846,4.892727272727272,1.4846153846153844,22,1542.0645686415835,1702.656870577342,-160.59230193575854,3.0,10.0,6.0,6.0,24.0,46.0,0,4.0,13.0,16.0,5.0,27.0,33.0,3,333600000.0,30,1010000000.0,25
2022-08-22,Man United,Liverpool,2,1,4,5,11,7,H,4.4169230769230765,4.306363636363637,1.6876923076923076,22,1520.5051911835003,1674.6946433214694,-154.18945213796906,1.0,3.0,4.0,11.0,23.0,57.0,0,3.0,11.0,10.0,6.0,27.0,40.0,0,708800000.0,33,870000000.0,27
2022-08-27,Southampton,Man United,0,1,5,6,4,14,A,3.636923076923076,3.9045454545454543,1.9015384615384616,22,1467.3876738214362,1535.6809575058971,-68.2932836844609,1.0,4.0,7.0,13.0,13.0,42.0,1,1.0,3.0,3.0,12.0,22.0,64.0,1,271450000.0,26,708800000.0,33
2022-08-27,Brentford,Everton,1,1,5,7,8,8,D,2.0584615384615383,3.4181818181818184,3.4307692307692315,22,1494.0871268501846,1450.9503372468637,43.13678960332095,2.0,7.0,12.0,9.0,27.0,37.0,0,1.0,4.0,6.0,11.0,24.0,45.0,0,293450000.0,29,415950000.0,28
2022-08-27,Brighton,Leeds,1,0,4,2,10,14,H,1.833076923076923,3.754545454545455,3.931538461538461,22,1545.7693265165913,1506.0730420033092,39.69628451328208,3.0,11.0,8.0,3.0,26.0,44.0,1,3.0,11.0,10.0,5.0,26.0,70.0,1,246900000.0,28,275300000.0,29
2022-08-27,Chelsea,Leicester,2,1,3,5,10,7,H,1.4861538461538462,4.873636363636364,6.7592307692307685,22,1588.385016059804,1498.8291215421991,89.55589451760466,2.0,8.0,6.0,7.0,27.0,57.0,0,1.0,5.0,10.0,10.0,15.0,43.0,0,823700000.0,31,508300000.0,26
2022-08-27,Liverpool,Bournemouth,9,0,12,2,6,5,H,1.2423076923076926,9.498181818181818,18.89307692307693,22,1659.5188769990723,1461.4064986749213,198.1123783241512,2.0,8.0,9.0,7.0,26.0,35.0,0,2.0,6.0,5.0,10.0,15.0,60.0,0,870000000.0,27,160400000.0,26
2022-08-27,Man City,Crystal Palace,4,2,5,2,14,8,H,1.3030769230769228,7.340909090909091,12.474615384615385,22,1699.2764675634462,1511.8021120873427,187.47435547610348,3.0,11.0,14.0,7.0,32.0,30.0,0,2.0,7.0,7.0,7.0,22.0,65.0,1,1010000000.0,25,268800000.0,25
2022-08-27,Arsenal,Fulham,2,1,8,3,6,12,H,1.4476923076923076,5.425454545454546,7.526153846153846,22,1605.6006699438776,1461.866223297935,143.73444664594265,4.0,12.0,14.0,5.0,26.0,52.0,4,1.0,6.0,6.0,7.0,20.0,61.0,1,672700000.0,27,202500000.0,27
2022-08-28,Aston Villa,West Ham,0,1,3,2,10,10,A,2.181538461538462,3.412727272727272,3.118461538461539,22,1476.4038583141898,1490.3190518719723,-13.915193557782686,1.0,4.0,6.0,10.0,22.0,61.0,0,0.0,1.0,3.0,10.0,13.0,47.0,0,499600000.0,27,362000000.0,22
2022-08-28,Wolves,Newcastle,1,1,4,6,10,11,D,2.5384615384615383,3.25,2.6407692307692305,22,1470.316229229603,1545.444971655479,-75.128742425876,0.0,2.0,3.0,7.0,19.0,32.0,0,3.0,11.0,9.0,4.0,27.0,49.0,0,350950000.0,26,333600000.0,30
2022-08-28,Nott'm Forest,Tottenham,0,2,1,7,11,13,A,6.189230769230769,4.552727272727273,1.550769230769231,22,1502.1367320576228,1606.1764612179425,-104.03972916031968,1.0,4.0,2.0,3.0,11.0,33.0,0,4.0,13.0,13.0,3.0,38.0,49.0,1,192300000.0,28,727300000.0,28
2022-08-30,Crystal Palace,Brentford,1,1,4,3,11,8,D,2.0884615384615386,3.3963636363636356,3.3807692307692316,22,1507.1474303609511,1490.625982361449,16.52144799950247,2.0,7.0,7.0,8.0,19.0,60.0,0,1.0,5.0,10.0,8.0,25.0,37.0,0,268800000.0,25,293450000.0,29
2022-08-30,Fulham,Brighton,2,1,3,4,9,11,H,3.0284615384615376,3.2709090909090905,2.266923076923077,22,1456.1937970374993,1554.4174356711094,-98.22363863361012,1.0,5.0,6.0,8.0,18.0,58.0,0,4.0,13.0,8.0,2.0,24.0,46.0,2,202500000.0,27,246900000.0,28
2022-08-30,Southampton,Chelsea,2,1,7,4,15,10,H,4.783846153846154,4.013636363636364,1.6776923076923076,22,1455.6740593023646,1595.5165834927434,-139.84252419037875,1.0,4.0,6.0,12.0,16.0,40.0,0,3.0,10.0,7.0,7.0,23.0,54.0,1,271450000.0,26,823700000.0,31
2022-08-30,Leeds,Everton,1,1,5,2,10,9,D,2.090769230769231,3.519090909090909,3.210769230769231,22,1497.424932848791,1454.4114817355996,43.01345111319142,3.0,10.0,9.0,5.0,23.0,68.0,0,0.0,2.0,4.0,10.0,25.0,44.0,0,275300000.0,29,415950000.0,28
2022-08-31,Arsenal,Aston Villa,2,1,9,3,10,14,H,1.57,4.449090909090909,5.7761538461538455,22,1611.273096204313,1462.8214151737438,148.4516810305695,5.0,15.0,16.0,4.0,32.0,50.0,5,1.0,3.0,5.0,10.0,16.0,60.0,0,672700000.0,27,499600000.0,27
2022-08-31,Bournemouth,Wolves,0,0,2,4,12,12,D,3.1853846153846153,3.2818181818181817,2.16,22,1456.9772792000713,1470.8384274795724,-13.861148279501094,2.0,6.0,5.0,17.0,14.0,53.0,0,0.0,2.0,3.0,7.0,19.0,37.0,0,160400000.0,26,350950000.0,26
2022-08-31,Man City,Nott'm Forest,6,0,9,1,9,7,H,1.2138461538461538,11.993636363636364,24.45307692307692,22,1703.9311492898378,1491.6497159348037,212.28143335503432,4.0,13.0,16.0,7.0,29.0,39.0,1,1.0,4.0,2.0,5.0,12.0,44.0,0,1010000000.0,25,192300000.0,28
2022-08-31,West Ham,Tottenham,1,1,4,4,10,9,D,3.1830769230769227,3.5863636363636364,2.07,22,1503.9014950124183,1616.6634773407618,-112.76198232834328,1.0,3.0,2.0,8.0,13.0,48.0,1,4.0,13.0,14.0,3.0,37.0,50.0,2,362000000.0,22,727300000.0,28
2022-08-31,Liverpool,Newcastle,2,1,6,2,9,10,H,1.3784615384615384,5.8136363636363635,8.580769230769231,22,1663.9480964739223,1544.9227734055105,119.02532306841226,2.0,8.0,16.0,6.0,33.0,35.0,1,2.0,9.0,8.0,5.0,29.0,49.0,0,870000000.0,27,333600000.0,30
2022-09-01,Leicester,Man United,0,1,2,2,7,15,A,3.071538461538462,3.706363636363637,2.0976923076923075,22,1491.69755410926,1547.3945720249687,-55.697017915708784,1.0,4.0,10.0,11.0,19.0,43.0,0,2.0,6.0,4.0,8.0,23.0,69.0,2,468300000.0,25,756800000.0,32
2022-09-03,Everton,Liverpool,0,0,3,8,7,11,D,6.81076923076923,4.978181818181818,1.4853846153846153,22,1457.8687202549156,1670.2595441157628,-212.39082386084715,0.0,3.0,4.0,6.0,25.0,44.0,0,2.0,8.0,15.0,6.0,31.0,38.0,2,406750000.0,26,865000000.0,26
2022-09-03,Brentford,Leeds,5,2,8,6,8,9,H,2.0976923076923075,3.541818181818182,3.1438461538461544,22,1493.2270174979003,1493.967694329475,-0.7406768315745467,1.0,6.0,10.0,7.0,23.0,34.0,0,2.0,8.0,8.0,5.0,22.0,65.0,0,292250000.0,28,271800000.0,27
2022-09-03,Chelsea,West Ham,2,1,3,3,6,11,H,1.646153846153846,4.118181818181818,5.09,22,1580.8064608831935,1505.7099485712968,75.09651231189696,2.0,7.0,6.0,8.0,19.0,55.0,0,1.0,4.0,2.0,6.0,15.0,49.0,0,810500000.0,28,432500000.0,24
2022-09-03,Newcastle,Crystal Palace,0,0,6,9,19,12,D,2.0569230769230775,3.4009090909090904,3.452307692307692,22,1538.61132576367,1504.5463952244993,34.064930539170746,1.0,6.0,7.0,6.0,25.0,50.0,0,1.0,5.0,7.0,9.0,20.0,59.0,0,363600000.0,30,268000000.0,24
2022-09-03,Nott'm Forest,Bournemouth,2,3,3,3,13,10,A,2.065384615384615,3.3718181818181816,3.424615384615384,22,1487.507543676808,1455.3930019002244,32.114541776583565,1.0,4.0,2.0,11.0,13.0,51.0,0,1.0,4.0,2.0,16.0,9.0,56.0,0,230200000.0,28,160400000.0,26
2022-09-03,Tottenham,Fulham,2,1,10,3,9,6,H,1.5723076923076922,4.482727272727272,5.606923076923076,22,1614.8550237818836,1469.508694014388,145.3463297674955,3.0,11.0,10.0,4.0,28.0,52.0,0,2.0,8.0,8.0,7.0,21.0,55.0,1,657300000.0,25,194000000.0,25
2022-09-03,Wolves,Southampton,1,0,2,1,10,14,H,2.1307692307692307,3.399090909090909,3.1723076923076925,22,1472.4227047794193,1470.3841819119143,2.03852286750498,0.0,3.0,2.0,4.0,18.0,46.0,0,2.0,7.0,7.0,9.0,21.0,50.0,1,394050000.0,24,271450000.0,26
2022-09-03,Aston Villa,Man City,1,1,1,4,7,6,D,7.700769230769231,5.552727272727274,1.4153846153846157,22,1457.2657723073787,1708.0733215478333,-250.8075492404546,1.0,3.0,4.0,9.0,17.0,63.0,0,4.0,13.0,19.0,5.0,33.0,43.0,2,470600000.0,24,1010000000.0,23
2022-09-04,Brighton,Leicester,5,2,11,4,6,8,H,1.877692307692308,3.537272727272727,3.954615384615384,22,1541.1025386942206,1479.5489419715652,61.55359672265536,3.0,10.0,6.0,3.0,21.0,48.0,0,0.0,1.0,6.0,11.0,15.0,40.0,0,235700000.0,25,468300000.0,25
2022-09-04,Man United,Arsenal,3,1,6,3,13,9,H,2.4946153846153845,3.49,2.541538461538462,22,1559.5431841626637,1616.8287390706785,-57.285554908015,3.0,9.0,5.0,7.0,21.0,62.0,3,5.0,15.0,13.0,4.0,32.0,52.0,6,756800000.0,32,646500000.0,25
2022-09-16,Aston Villa,Southampton,1,0,3,1,13,13,H,2.0407692307692313,3.463636363636363,3.3207692307692307,22,1463.26471140411,1460.5044302574504,2.7602811466595085,1.0,4.0,5.0,8.0,16.0,54.0,0,2.0,7.0,6.0,6.0,20.0,58.0,0,520600000.0,26,242850000.0,24
2022-09-16,Nott'm Forest,Fulham,2,3,3,7,11,10,A,2.6430769230769235,3.360909090909091,2.460769230769231,22,1472.39852765054,1463.8763625121694,8.52216513837061,1.0,4.0,4.0,12.0,16.0,50.0,0,2.0,7.0,7.0,7.0,21.0,54.0,0,258200000.0,31,220000000.0,24
2022-09-17,Wolves,Man City,0,3,1,7,7,9,A,8.036153846153846,5.333636363636363,1.4246153846153848,22,1482.3024564338832,1702.074382451102,-219.7719260172189,1.0,6.0,2.0,2.0,14.0,47.0,1,3.0,11.0,18.0,6.0,35.0,45.0,0,365850000.0,24,1040000000.0,23
2022-09-17,Newcastle,Bournemouth,1,1,7,3,10,11,D,1.5261538461538462,4.516363636363637,6.665384615384615,22,1535.439559422481,1470.5020179264925,64.93754149598863,0.0,4.0,5.0,6.0,21.0,60.0,0,1.0,4.0,3.0,18.0,9.0,48.0,1,357800000.0,28,167400000.0,27
2022-09-17,Tottenham,Leicester,6,2,11,7,9,9,H,1.573076923076923,4.4763636363636365,5.770769230769231,22,1620.4873552841025,1471.5839518684388,148.90340341566343,3.0,11.0,8.0,4.0,30.0,50.0,1,0.0,0.0,6.0,14.0,14.0,42.0,0,657300000.0,25,478300000.0,26
2022-09-18,Brentford,Arsenal,0,3,2,7,10,10,A,3.9569230769230774,3.816363636363637,1.833076923076923,22,1503.1998922776418,1604.9224907752243,-101.72259849758257,2.0,8.0,13.0,7.0,28.0,37.0,1,4.0,12.0,12.0,7.0,33.0,50.0,0,283600000.0,24,616500000.0,23
2022-09-18,Everton,West Ham,1,0,2,4,8,11,H,2.761538461538462,3.271818181818183,2.413076923076923,22,1462.8186798314596,1498.154255669547,-35.33557583808738,0.0,4.0,4.0,5.0,24.0,37.0,0,1.0,4.0,3.0,6.0,17.0,52.0,0,407750000.0,27,432500000.0,24
2022-10-01,Arsenal,Tottenham,3,1,9,3,10,10,H,2.025384615384615,3.65,3.281538461538462,22,1615.4883306438242,1626.0319035788748,-10.543572935050634,4.0,12.0,11.0,5.0,33.0,45.0,1,4.0,13.0,12.0,4.0,36.0,50.0,2,665500000.0,23,685300000.0,25
2022-10-01,Bournemouth,Brentford,0,0,1,4,11,10,D,3.044615384615385,3.4154545454545455,2.1738461538461538,22,1474.6403488026035,1492.634052409042,-17.993703606438203,1.0,5.0,4.0,15.0,11.0,50.0,0,1.0,5.0,9.0,10.0,23.0,41.0,0,175900000.0,27,299900000.0,24
2022-10-01,Crystal Palace,Chelsea,1,2,3,3,11,13,A,4.087692307692307,3.5990909090909087,1.8415384615384616,22,1507.7181615656884,1588.3621537849435,-80.6439922192551,1.0,6.0,7.0,7.0,27.0,55.0,0,2.0,7.0,7.0,9.0,16.0,50.0,1,280700000.0,24,861500000.0,25
2022-10-01,Fulham,Newcastle,1,4,1,10,9,10,A,2.7869230769230766,3.38090909090909,2.349230769230769,22,1478.2128189789055,1531.3012285463694,-53.08840956746394,3.0,9.0,10.0,9.0,25.0,50.0,1,0.0,4.0,6.0,7.0,27.0,64.0,0,232300000.0,24,422100000.0,28
2022-10-01,Liverpool,Brighton,3,3,7,6,9,13,D,1.494615384615385,4.968181818181818,6.733076923076923,22,1665.3095845392188,1549.067528797347,116.2420557418718,2.0,8.0,13.0,4.0,35.0,40.0,0,3.0,10.0,9.0,4.0,28.0,42.0,1,925000000.0,27,296600000.0,24
2022-10-01,Southampton,Everton,1,2,6,5,11,10,A,2.1976923076923076,3.322727272727273,3.072307692307693,22,1450.6488201218797,1473.9682289558582,-23.31940883397851,2.0,6.0,4.0,5.0,17.0,61.0,0,1.0,7.0,4.0,3.0,22.0,38.0,1,316050000.0,24,431800000.0,27
2022-10-01,West Ham,Wolves,2,0,5,4,8,6,H,1.9930769230769232,3.3709090909090915,3.692307692307691,22,1487.0047065451483,1475.4621032067214,11.542603338426945,1.0,4.0,3.0,6.0,16.0,52.0,0,1.0,5.0,2.0,5.0,14.0,47.0,0,471900000.0,24,386250000.0,24
2022-10-02,Man City,Man United,6,3,10,8,3,9,H,1.4607692307692306,5.369090909090908,6.5746153846153845,22,1708.914735678264,1571.4494324581176,137.46530322014632,3.0,11.0,17.0,6.0,35.0,45.0,1,4.0,12.0,7.0,6.0,22.0,68.0,4,1060000000.0,23,798300000.0,31
2022-10-02,Leeds,Aston Villa,0,0,1,7,23,12,D,2.338461538461538,3.3845454545454543,2.789230769230769,22,1483.9948195497338,1473.1203215396806,10.87449801005323,1.0,5.0,8.0,9.0,24.0,61.0,0,1.0,4.0,4.0,7.0,15.0,58.0,1,286300000.0,27,505600000.0,26
2022-10-03,Leicester,Nott'm Forest,4,0,7,3,13,12,H,1.7638461538461538,3.936363636363636,4.149230769230769,22,1466.0394035736665,1458.062071183804,7.97733238986234,0.0,0.0,6.0,16.0,19.0,42.0,0,0.0,1.0,5.0,15.0,13.0,51.0,0,454100000.0,26,298150000.0,32
2022-10-08,Bournemouth,Leicester,2,1,4,5,8,16,H,3.157692307692308,3.508181818181818,2.101538461538461,22,1473.1965309950326,1475.7210570945508,-2.524526099518198,1.0,6.0,4.0,12.0,11.0,49.0,0,1.0,3.0,9.0,14.0,25.0,44.0,1,175900000.0,27,454100000.0,26
2022-10-08,Chelsea,Wolves,3,0,7,2,8,8,H,1.5199999999999998,4.448181818181819,6.688461538461539,22,1599.649973479049,1465.898754943457,133.75121853559176,3.0,9.0,7.0,8.0,16.0,54.0,2,1.0,5.0,2.0,6.0,15.0,45.0,0,861500000.0,25,386250000.0,24
2022-10-08,Man City,Southampton,4,0,8,0,4,8,H,1.2376923076923076,9.933636363636364,17.412307692307692,22,1714.7449705973754,1437.3866035141418,277.3583670832336,4.0,13.0,20.0,6.0,35.0,41.0,2,1.0,3.0,3.0,6.0,20.0,57.0,0,1060000000.0,23,316050000.0,24
2022-10-08,Newcastle,Brentford,5,1,6,3,14,9,H,1.7699999999999998,3.853636363636363,4.27,22,1543.5399149379505,1494.077870216613,49.462044721337406,1.0,6.0,7.0,5.0,31.0,60.0,1,1.0,6.0,7.0,7.0,22.0,44.0,0,422100000.0,28,299900000.0,24
2022-10-08,Brighton,Tottenham,0,1,4,3,9,14,A,2.539230769230769,3.3545454545454545,2.556923076923077,22,1554.681270456569,1615.7286234748822,-61.04735301831306,3.0,10.0,12.0,7.0,27.0,47.0,0,3.0,10.0,12.0,7.0,35.0,50.0,0,296600000.0,24,685300000.0,25
2022-10-09,Crystal Palace,Leeds,2,1,5,4,13,23,H,2.0500000000000003,3.536363636363636,3.2892307692307696,22,1496.4303418715829,1481.580300539488,14.85004133209486,1.0,5.0,7.0,8.0,27.0,58.0,0,1.0,5.0,6.0,7.0,20.0,72.0,0,280700000.0,24,286300000.0,27
2022-10-09,West Ham,Fulham,3,1,8,2,9,7,H,1.7507692307692306,3.850909090909091,4.5261538461538455,22,1496.5680548084124,1465.9741325873244,30.59392222108795,2.0,7.0,5.0,4.0,18.0,50.0,1,2.0,6.0,8.0,11.0,17.0,46.0,0,471900000.0,24,232300000.0,24
2022-10-09,Arsenal,Liverpool,3,2,7,3,11,11,H,2.437692307692308,3.639090909090909,2.515384615384616,22,1625.7916107478168,1659.6958428799967,-33.904232132179914,4.0,12.0,11.0,6.0,36.0,45.0,2,2.0,8.0,15.0,6.0,38.0,42.0,0,665500000.0,23,925000000.0,27
